商品名稱,Token,Label
繽紛多彩懶人支架 黑 手怕冰 愛躺著 肩痠 脖子痠 講電話 視訊 看影片 第二雙手的最佳懶人神器,繽紛多彩懶人支架,O
繽紛多彩懶人支架 黑 手怕冰 愛躺著 肩痠 脖子痠 講電話 視訊 看影片 第二雙手的最佳懶人神器,黑,O
繽紛多彩懶人支架 黑 手怕冰 愛躺著 肩痠 脖子痠 講電話 視訊 看影片 第二雙手的最佳懶人神器,手怕冰,O
繽紛多彩懶人支架 黑 手怕冰 愛躺著 肩痠 脖子痠 講電話 視訊 看影片 第二雙手的最佳懶人神器,愛躺著,O
繽紛多彩懶人支架 黑 手怕冰 愛躺著 肩痠 脖子痠 講電話 視訊 看影片 第二雙手的最佳懶人神器,肩痠,O
繽紛多彩懶人支架 黑 手怕冰 愛躺著 肩痠 脖子痠 講電話 視訊 看影片 第二雙手的最佳懶人神器,脖子痠,O
繽紛多彩懶人支架 黑 手怕冰 愛躺著 肩痠 脖子痠 講電話 視訊 看影片 第二雙手的最佳懶人神器,講電話,O
繽紛多彩懶人支架 黑 手怕冰 愛躺著 肩痠 脖子痠 講電話 視訊 看影片 第二雙手的最佳懶人神器,視訊,O
繽紛多彩懶人支架 黑 手怕冰 愛躺著 肩痠 脖子痠 講電話 視訊 看影片 第二雙手的最佳懶人神器,看影片,O
繽紛多彩懶人支架 黑 手怕冰 愛躺著 肩痠 脖子痠 講電話 視訊 看影片 第二雙手的最佳懶人神器,第二雙手的最佳懶人神器,O
適用 平板支架 手機支架 觀賞及充電支撐架 APPLE WATCH專屬支撐座,適用,O
適用 平板支架 手機支架 觀賞及充電支撐架 APPLE WATCH專屬支撐座,平板支架,O
適用 平板支架 手機支架 觀賞及充電支撐架 APPLE WATCH專屬支撐座,手機支架,O
適用 平板支架 手機支架 觀賞及充電支撐架 APPLE WATCH專屬支撐座,觀賞及充電支撐架,O
適用 平板支架 手機支架 觀賞及充電支撐架 APPLE WATCH專屬支撐座,APPLE,O
適用 平板支架 手機支架 觀賞及充電支撐架 APPLE WATCH專屬支撐座,WATCH專屬支撐座,O
適用 平板支架 手機支架 觀賞及充電支撐架 APPLE WATCH專屬支撐座,適用,O
適用 平板支架 手機支架 觀賞及充電支撐架 APPLE WATCH專屬支撐座,平板支架,O
適用 平板支架 手機支架 觀賞及充電支撐架 APPLE WATCH專屬支撐座,手機支架,O
適用 平板支架 手機支架 觀賞及充電支撐架 APPLE WATCH專屬支撐座,觀賞及充電支撐架,O
適用 平板支架 手機支架 觀賞及充電支撐架 APPLE WATCH專屬支撐座,APPLE,O
適用 平板支架 手機支架 觀賞及充電支撐架 APPLE WATCH專屬支撐座,WATCH專屬支撐座,O
ST51 360度出風口夾式手機支架 手機防震支架 導航手機支架 單手取放穩定不脫落 長臂式 不擋出風口,ST51,O
ST51 360度出風口夾式手機支架 手機防震支架 導航手機支架 單手取放穩定不脫落 長臂式 不擋出風口,360度出風口夾式手機支架,O
ST51 360度出風口夾式手機支架 手機防震支架 導航手機支架 單手取放穩定不脫落 長臂式 不擋出風口,手機防震支架,O
ST51 360度出風口夾式手機支架 手機防震支架 導航手機支架 單手取放穩定不脫落 長臂式 不擋出風口,導航手機支架,O
ST51 360度出風口夾式手機支架 手機防震支架 導航手機支架 單手取放穩定不脫落 長臂式 不擋出風口,單手取放穩定不脫落,O
ST51 360度出風口夾式手機支架 手機防震支架 導航手機支架 單手取放穩定不脫落 長臂式 不擋出風口,長臂式,O
ST51 360度出風口夾式手機支架 手機防震支架 導航手機支架 單手取放穩定不脫落 長臂式 不擋出風口,不擋出風口,O
ST52 X戰警手機機車金屬支架 手機導航支架 可360度調整 贈加強型矽膠固定網,ST52,O
ST52 X戰警手機機車金屬支架 手機導航支架 可360度調整 贈加強型矽膠固定網,X戰警手機機車金屬支架,O
ST52 X戰警手機機車金屬支架 手機導航支架 可360度調整 贈加強型矽膠固定網,手機導航支架,O
ST52 X戰警手機機車金屬支架 手機導航支架 可360度調整 贈加強型矽膠固定網,可360度調整,O
ST52 X戰警手機機車金屬支架 手機導航支架 可360度調整 贈加強型矽膠固定網,贈加強型矽膠固定網,O
鋁合金桌面可折疊伸縮懶人手機支架 直播網紅平板支撐架,鋁合金桌面可折疊伸縮懶人手機支架,O
鋁合金桌面可折疊伸縮懶人手機支架 直播網紅平板支撐架,直播網紅平板支撐架,O
伸縮手機支架 奈米科技 強力吸盤 360度旋轉 車用支架 夾式壓扣車架,伸縮手機支架,O
伸縮手機支架 奈米科技 強力吸盤 360度旋轉 車用支架 夾式壓扣車架,奈米科技,O
伸縮手機支架 奈米科技 強力吸盤 360度旋轉 車用支架 夾式壓扣車架,強力吸盤,O
伸縮手機支架 奈米科技 強力吸盤 360度旋轉 車用支架 夾式壓扣車架,360度旋轉,O
伸縮手機支架 奈米科技 強力吸盤 360度旋轉 車用支架 夾式壓扣車架,車用支架,O
伸縮手機支架 奈米科技 強力吸盤 360度旋轉 車用支架 夾式壓扣車架,夾式壓扣車架,O
汽車出風品支架 車用支架 夾式雙軸支架 勾式支架 吸盤車架 360度支架,汽車出風品支架,O
汽車出風品支架 車用支架 夾式雙軸支架 勾式支架 吸盤車架 360度支架,車用支架,O
汽車出風品支架 車用支架 夾式雙軸支架 勾式支架 吸盤車架 360度支架,夾式雙軸支架,O
汽車出風品支架 車用支架 夾式雙軸支架 勾式支架 吸盤車架 360度支架,勾式支架,O
汽車出風品支架 車用支架 夾式雙軸支架 勾式支架 吸盤車架 360度支架,吸盤車架,O
汽車出風品支架 車用支架 夾式雙軸支架 勾式支架 吸盤車架 360度支架,360度支架,O
ST58 手機/平板/筆電 變形金剛3用隨身鋁製支架,ST58,O
ST58 手機/平板/筆電 變形金剛3用隨身鋁製支架,手機/平板/筆電,O
ST58 手機/平板/筆電 變形金剛3用隨身鋁製支架,變形金剛3用隨身鋁製支架,O
ABS材質 加厚版防滑 矽膠防撞 多角度旋轉 1200度 單手操作 3-7吋手機 夾具緊實 車用/家用手機支架 隱藏式停車電話板,ABS材質,O
ABS材質 加厚版防滑 矽膠防撞 多角度旋轉 1200度 單手操作 3-7吋手機 夾具緊實 車用/家用手機支架 隱藏式停車電話板,加厚版防滑,O
ABS材質 加厚版防滑 矽膠防撞 多角度旋轉 1200度 單手操作 3-7吋手機 夾具緊實 車用/家用手機支架 隱藏式停車電話板,矽膠防撞,O
ABS材質 加厚版防滑 矽膠防撞 多角度旋轉 1200度 單手操作 3-7吋手機 夾具緊實 車用/家用手機支架 隱藏式停車電話板,多角度旋轉,O
ABS材質 加厚版防滑 矽膠防撞 多角度旋轉 1200度 單手操作 3-7吋手機 夾具緊實 車用/家用手機支架 隱藏式停車電話板,1200度,O
ABS材質 加厚版防滑 矽膠防撞 多角度旋轉 1200度 單手操作 3-7吋手機 夾具緊實 車用/家用手機支架 隱藏式停車電話板,單手操作,O
ABS材質 加厚版防滑 矽膠防撞 多角度旋轉 1200度 單手操作 3-7吋手機 夾具緊實 車用/家用手機支架 隱藏式停車電話板,3-7吋手機,O
ABS材質 加厚版防滑 矽膠防撞 多角度旋轉 1200度 單手操作 3-7吋手機 夾具緊實 車用/家用手機支架 隱藏式停車電話板,夾具緊實,O
ABS材質 加厚版防滑 矽膠防撞 多角度旋轉 1200度 單手操作 3-7吋手機 夾具緊實 車用/家用手機支架 隱藏式停車電話板,車用/家用手機支架,O
ABS材質 加厚版防滑 矽膠防撞 多角度旋轉 1200度 單手操作 3-7吋手機 夾具緊實 車用/家用手機支架 隱藏式停車電話板,隱藏式停車電話板,O
,nan,O
手機.平板支架1.3吋-12.9吋 立架 可折疊 雙轉軸90度180度旋轉 大平板 高度角度調整,手機.平板支架1.3吋-12.9吋,O
手機.平板支架1.3吋-12.9吋 立架 可折疊 雙轉軸90度180度旋轉 大平板 高度角度調整,立架,O
手機.平板支架1.3吋-12.9吋 立架 可折疊 雙轉軸90度180度旋轉 大平板 高度角度調整,可折疊,O
手機.平板支架1.3吋-12.9吋 立架 可折疊 雙轉軸90度180度旋轉 大平板 高度角度調整,雙轉軸90度180度旋轉,O
手機.平板支架1.3吋-12.9吋 立架 可折疊 雙轉軸90度180度旋轉 大平板 高度角度調整,大平板,O
手機.平板支架1.3吋-12.9吋 立架 可折疊 雙轉軸90度180度旋轉 大平板 高度角度調整,高度角度調整,O
手機.平板支架1.3吋-12.9吋 立架 可折疊 雙轉軸90度180度旋轉 大平板 高度角度調整,手機.平板支架1.3吋-12.9吋,O
手機.平板支架1.3吋-12.9吋 立架 可折疊 雙轉軸90度180度旋轉 大平板 高度角度調整,立架,O
手機.平板支架1.3吋-12.9吋 立架 可折疊 雙轉軸90度180度旋轉 大平板 高度角度調整,可折疊,O
手機.平板支架1.3吋-12.9吋 立架 可折疊 雙轉軸90度180度旋轉 大平板 高度角度調整,雙轉軸90度180度旋轉,O
手機.平板支架1.3吋-12.9吋 立架 可折疊 雙轉軸90度180度旋轉 大平板 高度角度調整,大平板,O
手機.平板支架1.3吋-12.9吋 立架 可折疊 雙轉軸90度180度旋轉 大平板 高度角度調整,高度角度調整,O
360度雲台.5段式.手機 相機.GOPRO.180度俯仰角.三腳架.支架.手機架.相機架.輕量化.迷你,360度雲台.5段式.手機,O
360度雲台.5段式.手機 相機.GOPRO.180度俯仰角.三腳架.支架.手機架.相機架.輕量化.迷你,相機.GOPRO.180度俯仰角.三腳架.支架.手機架.相機架.輕量化.迷你,O
USB充電 國際電壓100V-240V 充電穩定 迷你尺寸 適用全系列智慧型手機及平板 防過電 防短路 保護機制,USB充電,O
USB充電 國際電壓100V-240V 充電穩定 迷你尺寸 適用全系列智慧型手機及平板 防過電 防短路 保護機制,國際電壓100V-240V,O
USB充電 國際電壓100V-240V 充電穩定 迷你尺寸 適用全系列智慧型手機及平板 防過電 防短路 保護機制,充電穩定,O
USB充電 國際電壓100V-240V 充電穩定 迷你尺寸 適用全系列智慧型手機及平板 防過電 防短路 保護機制,迷你尺寸,O
USB充電 國際電壓100V-240V 充電穩定 迷你尺寸 適用全系列智慧型手機及平板 防過電 防短路 保護機制,適用全系列智慧型手機及平板,O
USB充電 國際電壓100V-240V 充電穩定 迷你尺寸 適用全系列智慧型手機及平板 防過電 防短路 保護機制,防過電,O
USB充電 國際電壓100V-240V 充電穩定 迷你尺寸 適用全系列智慧型手機及平板 防過電 防短路 保護機制,防短路,O
USB充電 國際電壓100V-240V 充電穩定 迷你尺寸 適用全系列智慧型手機及平板 防過電 防短路 保護機制,保護機制,O
車用充電器.PD+QC.車充.快充.30W.即插即用.USB A及TYPEC.雙口輸出.輸入過壓.低壓.過流.短路.溫度保護,車用充電器.PD+QC.車充.快充.30W.即插即用.USB,O
車用充電器.PD+QC.車充.快充.30W.即插即用.USB A及TYPEC.雙口輸出.輸入過壓.低壓.過流.短路.溫度保護,A及TYPEC.雙口輸出.輸入過壓.低壓.過流.短路.溫度保護,O
UP5 2.4A智慧型USB充電器1U白色,UP5,O
UP5 2.4A智慧型USB充電器1U白色,2.4A智慧型USB充電器1U白色,O
UP6 PD旅行兩用充電器 TYPEC+QC3.0 45W 支援PD3.0及QC3.0 快速充電 折疊式插頭,UP6,O
UP6 PD旅行兩用充電器 TYPEC+QC3.0 45W 支援PD3.0及QC3.0 快速充電 折疊式插頭,PD旅行兩用充電器,O
UP6 PD旅行兩用充電器 TYPEC+QC3.0 45W 支援PD3.0及QC3.0 快速充電 折疊式插頭,TYPEC+QC3.0,O
UP6 PD旅行兩用充電器 TYPEC+QC3.0 45W 支援PD3.0及QC3.0 快速充電 折疊式插頭,45W,O
UP6 PD旅行兩用充電器 TYPEC+QC3.0 45W 支援PD3.0及QC3.0 快速充電 折疊式插頭,支援PD3.0及QC3.0,O
UP6 PD旅行兩用充電器 TYPEC+QC3.0 45W 支援PD3.0及QC3.0 快速充電 折疊式插頭,快速充電,O
UP6 PD旅行兩用充電器 TYPEC+QC3.0 45W 支援PD3.0及QC3.0 快速充電 折疊式插頭,折疊式插頭,O
雙輸出 折疊式插頭 快充 TYPE C/USB A 超高速3A PD.QC快充 電壓電流過負壓保護,雙輸出,O
雙輸出 折疊式插頭 快充 TYPE C/USB A 超高速3A PD.QC快充 電壓電流過負壓保護,折疊式插頭,O
雙輸出 折疊式插頭 快充 TYPE C/USB A 超高速3A PD.QC快充 電壓電流過負壓保護,快充,O
雙輸出 折疊式插頭 快充 TYPE C/USB A 超高速3A PD.QC快充 電壓電流過負壓保護,TYPE,O
雙輸出 折疊式插頭 快充 TYPE C/USB A 超高速3A PD.QC快充 電壓電流過負壓保護,C/USB,O
雙輸出 折疊式插頭 快充 TYPE C/USB A 超高速3A PD.QC快充 電壓電流過負壓保護,A,O
雙輸出 折疊式插頭 快充 TYPE C/USB A 超高速3A PD.QC快充 電壓電流過負壓保護,超高速3A,O
雙輸出 折疊式插頭 快充 TYPE C/USB A 超高速3A PD.QC快充 電壓電流過負壓保護,PD.QC快充,O
雙輸出 折疊式插頭 快充 TYPE C/USB A 超高速3A PD.QC快充 電壓電流過負壓保護,電壓電流過負壓保護,O
PD.QC快充 TYPE-C 智慧型PCD自動辨識 智能充電 輕巧便攜 電壓電流 短路保護 過負壓保護,PD.QC快充,O
PD.QC快充 TYPE-C 智慧型PCD自動辨識 智能充電 輕巧便攜 電壓電流 短路保護 過負壓保護,TYPE-C,O
PD.QC快充 TYPE-C 智慧型PCD自動辨識 智能充電 輕巧便攜 電壓電流 短路保護 過負壓保護,智慧型PCD自動辨識,O
PD.QC快充 TYPE-C 智慧型PCD自動辨識 智能充電 輕巧便攜 電壓電流 短路保護 過負壓保護,智能充電,O
PD.QC快充 TYPE-C 智慧型PCD自動辨識 智能充電 輕巧便攜 電壓電流 短路保護 過負壓保護,輕巧便攜,O
PD.QC快充 TYPE-C 智慧型PCD自動辨識 智能充電 輕巧便攜 電壓電流 短路保護 過負壓保護,電壓電流,O
PD.QC快充 TYPE-C 智慧型PCD自動辨識 智能充電 輕巧便攜 電壓電流 短路保護 過負壓保護,短路保護,O
PD.QC快充 TYPE-C 智慧型PCD自動辨識 智能充電 輕巧便攜 電壓電流 短路保護 過負壓保護,過負壓保護,O
PD.QC快充 TYPE-C 智慧型PCD自動辨識 智能充電 輕巧便攜 電壓電流 短路保護 過負壓保護,PD.QC快充,O
PD.QC快充 TYPE-C 智慧型PCD自動辨識 智能充電 輕巧便攜 電壓電流 短路保護 過負壓保護,TYPE-C,O
PD.QC快充 TYPE-C 智慧型PCD自動辨識 智能充電 輕巧便攜 電壓電流 短路保護 過負壓保護,智慧型PCD自動辨識,O
PD.QC快充 TYPE-C 智慧型PCD自動辨識 智能充電 輕巧便攜 電壓電流 短路保護 過負壓保護,智能充電,O
PD.QC快充 TYPE-C 智慧型PCD自動辨識 智能充電 輕巧便攜 電壓電流 短路保護 過負壓保護,輕巧便攜,O
PD.QC快充 TYPE-C 智慧型PCD自動辨識 智能充電 輕巧便攜 電壓電流 短路保護 過負壓保護,電壓電流,O
PD.QC快充 TYPE-C 智慧型PCD自動辨識 智能充電 輕巧便攜 電壓電流 短路保護 過負壓保護,短路保護,O
PD.QC快充 TYPE-C 智慧型PCD自動辨識 智能充電 輕巧便攜 電壓電流 短路保護 過負壓保護,過負壓保護,O
USB轉TYPEC/Micro轉接頭 傳輸穩定即插即用 TYPEC可盲插 輕巧好攜帶,USB轉TYPEC/Micro轉接頭,O
USB轉TYPEC/Micro轉接頭 傳輸穩定即插即用 TYPEC可盲插 輕巧好攜帶,傳輸穩定即插即用,O
USB轉TYPEC/Micro轉接頭 傳輸穩定即插即用 TYPEC可盲插 輕巧好攜帶,TYPEC可盲插,O
USB轉TYPEC/Micro轉接頭 傳輸穩定即插即用 TYPEC可盲插 輕巧好攜帶,輕巧好攜帶,O
KTNET USB3.0轉TYPEC母鋁合金轉接頭附鍊條 TYPEC轉接頭 USB3.0雙面插拔 即插即用,KTNET,O
KTNET USB3.0轉TYPEC母鋁合金轉接頭附鍊條 TYPEC轉接頭 USB3.0雙面插拔 即插即用,USB3.0轉TYPEC母鋁合金轉接頭附鍊條,O
KTNET USB3.0轉TYPEC母鋁合金轉接頭附鍊條 TYPEC轉接頭 USB3.0雙面插拔 即插即用,TYPEC轉接頭,O
KTNET USB3.0轉TYPEC母鋁合金轉接頭附鍊條 TYPEC轉接頭 USB3.0雙面插拔 即插即用,USB3.0雙面插拔,O
KTNET USB3.0轉TYPEC母鋁合金轉接頭附鍊條 TYPEC轉接頭 USB3.0雙面插拔 即插即用,即插即用,O
【專業PD用線】G76E USB3.1 Gen2 eMark晶片 C-C 影訊+音訊+充電+傳輸四合一 100W/5A 雷電3,【專業PD用線】G76E,O
【專業PD用線】G76E USB3.1 Gen2 eMark晶片 C-C 影訊+音訊+充電+傳輸四合一 100W/5A 雷電3,USB3.1,O
【專業PD用線】G76E USB3.1 Gen2 eMark晶片 C-C 影訊+音訊+充電+傳輸四合一 100W/5A 雷電3,Gen2,O
【專業PD用線】G76E USB3.1 Gen2 eMark晶片 C-C 影訊+音訊+充電+傳輸四合一 100W/5A 雷電3,eMark晶片,O
【專業PD用線】G76E USB3.1 Gen2 eMark晶片 C-C 影訊+音訊+充電+傳輸四合一 100W/5A 雷電3,C-C,O
【專業PD用線】G76E USB3.1 Gen2 eMark晶片 C-C 影訊+音訊+充電+傳輸四合一 100W/5A 雷電3,影訊+音訊+充電+傳輸四合一,O
【專業PD用線】G76E USB3.1 Gen2 eMark晶片 C-C 影訊+音訊+充電+傳輸四合一 100W/5A 雷電3,100W/5A,O
【專業PD用線】G76E USB3.1 Gen2 eMark晶片 C-C 影訊+音訊+充電+傳輸四合一 100W/5A 雷電3,雷電3,O
TYPE-C轉HDMI USB3.1 正反插 高解析 高清4KX2K 影像輸出 影音訊號轉接線 訊號轉接線,TYPE-C轉HDMI,O
TYPE-C轉HDMI USB3.1 正反插 高解析 高清4KX2K 影像輸出 影音訊號轉接線 訊號轉接線,USB3.1,O
TYPE-C轉HDMI USB3.1 正反插 高解析 高清4KX2K 影像輸出 影音訊號轉接線 訊號轉接線,正反插,O
TYPE-C轉HDMI USB3.1 正反插 高解析 高清4KX2K 影像輸出 影音訊號轉接線 訊號轉接線,高解析,O
TYPE-C轉HDMI USB3.1 正反插 高解析 高清4KX2K 影像輸出 影音訊號轉接線 訊號轉接線,高清4KX2K,O
TYPE-C轉HDMI USB3.1 正反插 高解析 高清4KX2K 影像輸出 影音訊號轉接線 訊號轉接線,影像輸出,O
TYPE-C轉HDMI USB3.1 正反插 高解析 高清4KX2K 影像輸出 影音訊號轉接線 訊號轉接線,影音訊號轉接線,O
TYPE-C轉HDMI USB3.1 正反插 高解析 高清4KX2K 影像輸出 影音訊號轉接線 訊號轉接線,訊號轉接線,O
KTNET - Type-C USB3.1公轉HDMI 4K*2K母轉接線20cm type c轉HDMI 4K*2K影音訊號轉接線/usb3.1介面轉HDMI影音訊號轉接線/TYPE-C 轉HDMI 4K*2K影音訊號轉接線/訊號轉接線/訊號線/轉接器/轉換線/轉接線/影像轉換器/電視/投影/高清畫質,KTNET,O
KTNET - Type-C USB3.1公轉HDMI 4K*2K母轉接線20cm type c轉HDMI 4K*2K影音訊號轉接線/usb3.1介面轉HDMI影音訊號轉接線/TYPE-C 轉HDMI 4K*2K影音訊號轉接線/訊號轉接線/訊號線/轉接器/轉換線/轉接線/影像轉換器/電視/投影/高清畫質,-,O
KTNET - Type-C USB3.1公轉HDMI 4K*2K母轉接線20cm type c轉HDMI 4K*2K影音訊號轉接線/usb3.1介面轉HDMI影音訊號轉接線/TYPE-C 轉HDMI 4K*2K影音訊號轉接線/訊號轉接線/訊號線/轉接器/轉換線/轉接線/影像轉換器/電視/投影/高清畫質,Type-C,O
KTNET - Type-C USB3.1公轉HDMI 4K*2K母轉接線20cm type c轉HDMI 4K*2K影音訊號轉接線/usb3.1介面轉HDMI影音訊號轉接線/TYPE-C 轉HDMI 4K*2K影音訊號轉接線/訊號轉接線/訊號線/轉接器/轉換線/轉接線/影像轉換器/電視/投影/高清畫質,USB3.1公轉HDMI,O
KTNET - Type-C USB3.1公轉HDMI 4K*2K母轉接線20cm type c轉HDMI 4K*2K影音訊號轉接線/usb3.1介面轉HDMI影音訊號轉接線/TYPE-C 轉HDMI 4K*2K影音訊號轉接線/訊號轉接線/訊號線/轉接器/轉換線/轉接線/影像轉換器/電視/投影/高清畫質,4K*2K母轉接線20cm,O
KTNET - Type-C USB3.1公轉HDMI 4K*2K母轉接線20cm type c轉HDMI 4K*2K影音訊號轉接線/usb3.1介面轉HDMI影音訊號轉接線/TYPE-C 轉HDMI 4K*2K影音訊號轉接線/訊號轉接線/訊號線/轉接器/轉換線/轉接線/影像轉換器/電視/投影/高清畫質,type,O
KTNET - Type-C USB3.1公轉HDMI 4K*2K母轉接線20cm type c轉HDMI 4K*2K影音訊號轉接線/usb3.1介面轉HDMI影音訊號轉接線/TYPE-C 轉HDMI 4K*2K影音訊號轉接線/訊號轉接線/訊號線/轉接器/轉換線/轉接線/影像轉換器/電視/投影/高清畫質,c轉HDMI,O
KTNET - Type-C USB3.1公轉HDMI 4K*2K母轉接線20cm type c轉HDMI 4K*2K影音訊號轉接線/usb3.1介面轉HDMI影音訊號轉接線/TYPE-C 轉HDMI 4K*2K影音訊號轉接線/訊號轉接線/訊號線/轉接器/轉換線/轉接線/影像轉換器/電視/投影/高清畫質,4K*2K影音訊號轉接線/usb3.1介面轉HDMI影音訊號轉接線/TYPE-C,O
KTNET - Type-C USB3.1公轉HDMI 4K*2K母轉接線20cm type c轉HDMI 4K*2K影音訊號轉接線/usb3.1介面轉HDMI影音訊號轉接線/TYPE-C 轉HDMI 4K*2K影音訊號轉接線/訊號轉接線/訊號線/轉接器/轉換線/轉接線/影像轉換器/電視/投影/高清畫質,轉HDMI,O
KTNET - Type-C USB3.1公轉HDMI 4K*2K母轉接線20cm type c轉HDMI 4K*2K影音訊號轉接線/usb3.1介面轉HDMI影音訊號轉接線/TYPE-C 轉HDMI 4K*2K影音訊號轉接線/訊號轉接線/訊號線/轉接器/轉換線/轉接線/影像轉換器/電視/投影/高清畫質,4K*2K影音訊號轉接線/訊號轉接線/訊號線/轉接器/轉換線/轉接線/影像轉換器/電視/投影/高清畫質,O
KTNET - Type-C USB3.1公轉VGA 15Pin母轉接線20cm type c轉vga訊號轉接線/usb3.1介面轉vga訊號轉接線/type c轉15pin訊號轉接線/usb3.1介面轉15pin訊號轉接線/訊號線/轉接器/轉換線/轉接線/影像轉換器/電視/投影/高清畫質,KTNET,O
KTNET - Type-C USB3.1公轉VGA 15Pin母轉接線20cm type c轉vga訊號轉接線/usb3.1介面轉vga訊號轉接線/type c轉15pin訊號轉接線/usb3.1介面轉15pin訊號轉接線/訊號線/轉接器/轉換線/轉接線/影像轉換器/電視/投影/高清畫質,-,O
KTNET - Type-C USB3.1公轉VGA 15Pin母轉接線20cm type c轉vga訊號轉接線/usb3.1介面轉vga訊號轉接線/type c轉15pin訊號轉接線/usb3.1介面轉15pin訊號轉接線/訊號線/轉接器/轉換線/轉接線/影像轉換器/電視/投影/高清畫質,Type-C,O
